
  399.5307 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.543 59 0.000 -194 -192F1 -2 0    1147 1191     0
  399.5308 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.806 59 0.000 -208 -215F0 -1 0    1147 1191     0
  399.5310 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.739 59 0.000 -194 -215F1 -1 0    1147 1191     0
  399.5311 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.543 59 0.000 -167 -192F2 -2 0    1147 1191     0
  399.5312 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.438 59 0.000 -127 -159F3 -3 0    1147 1191     0
  399.5314 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.391 59 0.000  -74 -114F4 -4 0    1147 1191     0
  399.5315 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-2.438 59 0.000 -167 -215F2 -1 0    1147 1191     0
  399.5315 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.397 59 0.000   -8  -59F5 -5 0    1147 1191     0
  399.5317 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.470 59 0.000   69    8F6 -6 0    1147 1191     0
  399.5318 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-2.283 59 0.000 -127 -192F3 -2 0    1147 1191     0
  399.5319 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.681 59 0.000  158   86F7 -7 0    1147 1191     0
  399.5321 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-2.283 59 0.000  -74 -159F4 -3 0    1147 1191     0
  399.5324 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-2.380 59 0.000   -8 -114F5 -4 0    1147 1191     0
  399.5328 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-2.584 59 0.000   69  -59F6 -5 0    1147 1191     0
  399.5331 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-2.982 59 0.000  158    8F7 -6 0    1147 1191     0


  402.0865 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.772 59 0.000  215  425F7 -8 0    1333 1331     0
  402.0868 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.557 59 0.000   22  210F6 -7 0    1333 1331     0
  402.0872 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.480 59 0.000 -144   21F5 -6 0    1333 1331     0
  402.0876 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.469 59 0.000 -283 -141F4 -5 0    1333 1331     0
  402.0880 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.512 59 0.000 -394 -277F3 -4 0    1333 1331     0
  402.0884 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.615 59 0.000 -478 -385F2 -3 0    1333 1331     0
  402.0888 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.836 59 0.000 -534 -467F1 -2 0    1333 1331     0
  402.0897 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.640 59 0.000 -534 -521F1 -1 0    1333 1331     0
  402.0897 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.626 59 0.000 -478 -467F2 -2 0    1333 1331     0
  402.0897 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.488 59 0.000 -394 -385F3 -3 0    1333 1331     0
  402.0898 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.321 59 0.000 -283 -277F4 -4 0    1333 1331     0
  402.0898 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.152 59 0.000 -144 -141F5 -5 0    1333 1331     0
  402.0899 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-0.993 59 0.000   22   21F6 -6 0    1333 1331     0
  402.0900 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-0.845 59 0.000  215  210F7 -7 0    1333 1331     0
  402.0900 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-0.709 59 0.000  434  425F8 -8 0    1333 1331     0
  402.0906 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.836 59 0.000 -478 -521F2 -1 0    1333 1331     0
  402.0911 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.615 59 0.000 -394 -467F3 -2 0    1333 1331     0
  402.0915 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.512 59 0.000 -283 -385F4 -3 0    1333 1331     0
  402.0920 -2.070 27.00    3482.780  4.5 (3F)4s b4F   28345.814  4.5 4Fsp3P z4F  7.19 -6.29 -7.84FMW  0 0 59-1.469 59 0.000 -144 -277F5 -4 0    1333 1331     0
